Municipio;Tipologia;Classificazione;Denominazione;Indirizzo;Singole;Doppie;Triple;Quadruple;Quintuple;Sestuple;Totale camere;Posti letto;Unita abitative;Posti letto unita abitative
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;TRIMUNDO BED&BREAKFAST;VIA TARANTO, 40;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;TULLIOLA;VIA SALUZZO, 43;2;0;0;0;0;0;2;2;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;TUTTIDAMARI;VIA TARANTO, 21;0;0;0;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;VIACESENA B&B;VIA CESENA, 29;0;0;0;1;0;0;1;4;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;VOLVER DA LAURA E DINA;VIA MATERA, 37;0;0;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;YOU & ME IN ROME;VIA ALBALONGA, 30;0;0;0;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Bed & Breakfast non imprenditoriale;Unica;ZAMA B&B;VIA CAPPADOCIA, 10;0;0;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;BISTROT APT;VIA APPIA NUOVA, 147;2;0;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;CASA DELLA GIOVANE;CIRCONVALLAZIONE APPIA, 142;42;10;0;0;0;0;52;62;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;CASA DI ACCOGLIENZA SACRI CUORI;VIA TUSCOLANA, 327;12;6;0;0;0;0;18;24;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;CASA MADRE NAZARENA;CIRCONVALLAZIONE APPIA, 160;1;23;0;0;0;0;24;47;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;CASA PER FERIE MARGHERITA DIOMIRA;VIA MARRUVIO, 4;13;9;3;2;0;0;27;48;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;CASA VINCENZO GROSSI;VIA DELL'ACQUEDOTTO FELICE, 35;7;3;0;0;0;0;10;13;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;OLIMPO APARTMENT;CIRCONVALLAZIONE APPIA, 25;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;San Giuseppe;VIA IBERIA, 27;9;11;1;0;0;0;21;34;0;0
Municipio VII (ex Mun IX);Casa per ferie;Unica;VILLA LITUANIA;PIAZZA ASTI, 25;35;22;0;0;0;0;57;79;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;"CASA E APPARTAMENTO PER VACANZE ""LE CAMERE DEI SEGRETI DI BUCCI BENEDETTA""";VIA NICASTRO, 21;0;3;0;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE PORTA LATINA SUITE;VIA LATINA, 25;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE SO SUITE ROME;VIA FERDINANDO UGHELLI, 8;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;"CASA VACANZA GESTITA IN FORMA IMPRENDITORIALE ""ALLE RESIDENZE IN ROMA""";VIA AOSTA, 56;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;"Case e appartamenti per vacanze THE ANCIENT WALLS ""IL MURETTO""";VIA LOCRI, 46;0;0;0;0;0;0;0;0;1;2
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;LUX APPARTAMENTI;VIA CASILINA, 3;0;0;0;0;0;0;13;19;13;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;MAISON VELIA SAN GIOVANNI;VIA PISTOIA, 42;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;MY PLACE ROME CASA E APPARTAMENTO PER VACANZE;VIA COLLAZIA, 6;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;SAN GIOVANNI IN LATERANO DANIELA APARTMENT;VIA SATRICO, 29;0;0;0;0;0;0;0;0;1;1
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 1;SPACE 2 casa e appartamento per vacanze;VIA ALBALONGA, 21;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;ALBERONE'S HOME;PIAZZA SCIPIONE AMMIRATO, 3;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPARTAMENTI PORTA MAGGIORE;VIA CASILINA, 3/U;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;APPIA'S HOME;VIA GENZANO, 49;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;BORGIA'S HOMEHOLIDAYS DI PRIMERANO GIUSEPPE casa e appartamento per vacanze;VIA ETTORE CICCOTTI, 45;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CAFFARELLA'S HOME;VIA APPIA NUOVA, 650;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CARIMINIA RELAX CASA E APPARTAMENTO PER VACANZE;VIA TOMMASO DA CELANO, 110;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE 1? AMOR DI ROMA;VIA TUSCOLANA,;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE ALBERONE;VIA DI S. MARIA AUSILIATRICE, 45;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE BLUE STAR;VIA GABI, 7;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE CASANOVA;VIA AULO PLAUZIO, 12;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE CASA SVEJA;VIA SINUESSA, 15;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE CIAK HOLIDAY;VIA FALERIA, 63;1;0;1;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE GIULIA;PIAZZA LAZZARO PAPI, 11;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE ILLIRIA GARDEN;VIA ILLIRIA, 18;2;0;0;0;0;0;2;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE IL SOLE DI ROMA;VIA DELLA MARRANA, 52;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE IN FORMA IMPRENDITORIALE HOMEINN ROMA LATERANO;VIA MAGNAGRECIA, 39;2;0;1;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE LA CASA DEL MORO;VIA ALTINO, 4;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;casa e appartamento per vacanze POINT 29;VIA ERCOLANO, 12/A;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;CASA VACANZE IMPRENDITORIALE APARTMENT AND ROOMS ROME;PIAZZA TARQUINIA, 2;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;FISH HOME casa e appartemento per vacanze;VIA AMEDEO CRIVELLUCCI, 44;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;GIRASOLE WEEKEND 1;VIA CASILINA, 3/U;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;HOMEINN TUSCOLO;PIAZZA TUSCOLO, 5;1;0;2;0;0;0;3;7;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;KINGS OF ROME 6;VIA TURNO, 34;0;0;0;0;0;0;0;0;1;2
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;LATERAN CHARMING HOUSE;VIA CERVETERI, 21;1;1;1;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;LILLI HOME HOLIDAYS;VIA DELLA STAZIONE TUSCOLANA, 31;0;0;0;0;0;0;2;4;1;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;MAISON VELIA;VIA MARIO MENGHINI, 21;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;M & L APARTMENT CASA E APPARTAMENTO PER VACANZA ARDESIA 1;VIA APPIA NUOVA, 45;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;M & L APARTMENT CASA E APPARTAMENTO PER VACANZA CARACALLA;VIA GALLIA, 96;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;M & L APARTMENT CASA E APPARTAMENTO PER VACANZE ARDESIA 2;VIA APPIA NUOVA, 45;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;M & L APARTMENT CASA E APPARTAMENTO PER VACANZE ARDESIA 4;VIA APPIA NUOVA, 37;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;M & L APARTMENT CASA E APPARTAMENTO PER VACANZE ARDESIA 7;VIA APPIA NUOVA, 37;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;NORICO HOME & GARDEN;VIA NORICO, 8;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;SAN GIOVANNI HOUSE ROME CENTER casa e appartamento per vacanze;VIA SANNIO, 37;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;SWEET ROME APTS 1;VIA NOCERA UMBRA, 94/A;1;1;0;0;0;0;2;3;2;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;SWEET ROME APTS 2;VIA NOCERA UMBRA, 94/A;2;0;0;0;0;0;2;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 2;VACANZE ROMANE SAN GIOVANNI;VIA METAPONTO, 16;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 3;DEA SUITE ROMA;VIA APPIA NUOVA, 493;0;0;0;0;0;0;0;24;9;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 3;LE CASETTE GIALLA VERDE ARANCIO AZZURRA;VIA SAN SEVERO, 1;0;0;0;0;0;0;4;10;4;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 3;MAISON RE DI ROMA 1 2 3 4 6 7;VIA SALUZZO, 32;0;0;0;0;0;0;6;12;6;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;COLOMBINA/SMERALDINA/BURLAMACCO/RUGANTINO;VIA CESENA, 14;0;0;0;0;0;0;4;7;4;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;KINGS OF ROME 1;VIA TURNO, 34;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;KINGS OF ROME 2;VIA TURNO, 34;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;KINGS OF ROME 3;VIA TURNO, 34;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;KINGS OF ROME 4;VIA TURNO, 34;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze impr (Appartamento);Categoria 4;KINGS OF ROME 5;VIA TURNO, 34;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;AROMA DI ROMA MAISON;VIA FALERIA, 17;0;1;0;1;0;0;2;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE ANNALU;VIA TARANTO, 116;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;"CASA E APPARTAMENTO PER VACANZE  "" BOMBONIERA""";VIA CESARE BARONIO, 122;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE DELIGHTFUL BRIGHT APARTMENT;VIA TARANTO, 95;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE  DOMUS ANNA;VIA VETULONIA, 90;2;0;0;0;0;0;2;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE IL CORTILE;CIRCONVALLAZIONE APPIA, 25;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA E APPARTAMENTO PER VACANZE LA NOTTE DI FAMIGLIA;VIA GALLIA, 86;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;"CASA E APPARTAMENTO PER VACANZE"" PICCOLO RE """;VIA PINEROLO, 4;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA ILLIRIA;VIA ILLIRIA, 7;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA KATHY;VIA LA SPEZIA, 81;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA VACANZA BASILICA DI SAN GIOVANNI;VIA MAGNAGRECIA, 30/A;0;4;0;0;0;0;4;8;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA VACANZA ETRURIA HOME;VIA ETRURIA, 12;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA VACANZA LA CASINA DEL LIDO;VIA TUSCOLANA, 336;0;0;0;0;0;0;0;0;1;2
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASA VACANZE MILL HOLIDAY;VIA CASILINA, 3/U;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CASETTA ROMANA CASAVACANZE;VIA LUIGI TOSTI, 15;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;CECCO'S INN;LARGO SALUZZO, 4;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;C'ERA UNA VOLTA;VIA NORCIA, 9;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;DOMUS ILARIA;VIA LATINA, 135;0;0;0;0;0;0;0;0;1;2
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;GIULIA01.HOME;VIA URBINO, 31;1;0;1;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;HOME HOLIDAYS ROME PENTHOUSE;VIA POMEZIA, 8;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;HOUSE SAN GIOVANNI;VIA ACAIA, 55;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;INN WHITE ROME;VIA POMEZIA, 30;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;INTERNOTREDICI;VIA ELVIA RECINA, 6;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;LA VENERE DI ROSI;VIA NORCIA, 59;1;1;2;0;0;0;4;9;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;MAISON LATINA;VIA LUCA ANTONIO CRACAS, 2;0;0;0;0;0;0;0;0;1;1
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;MUZIOSCEVOLA FLAT;VIA MUZIO SCEVOLA, 115;0;0;1;0;0;0;1;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;RESIDENZA APPIA;CIRCONVALLAZIONE APPIA, 97;1;1;1;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;RESIDENZA DEGLI ACQUEDOTTI CASA VACANZE;VIA ANICIO PAOLINO, 61;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;ROMAHOLIDAY;VIA PAOLO PARUTA, 24;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;ROME&HOME SAN GIOVANNI;VIA ACAIA, 2;0;0;0;0;0;0;0;0;2;4
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;ROXY'X HOME IN ROME - CASA E APPARTAMENTO PER VACANZE;VIA COLLAZIA, 2/G;0;0;0;0;0;0;0;0;1;1
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;TIB DABO ROMA;VIA TORTONA, 4;0;0;0;0;0;0;0;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;VILLA FIORELLI HOLIDAYS CASA E APPARTAMENTO PER VACANZE;PIAZZA DI VILLA FIORELLI, 2/D;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 1;WHITE HOME RE DI ROMA;VIA SALUZZO, 32;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;196 CENTRAL GARDEN;VIA APPIA NUOVA, 196;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;3ROOMSINROME;VIA NORCIA, 20;2;0;0;0;0;0;2;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;A CASA DI NENE';VIA MAGNAGRECIA, 103;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;A CASA DI ZIA;VIA ETRURIA, 44;1;0;1;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;AI 7 SCALINI CASA VACANZA;VIA URBINO, 25;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;AI CASTELLI;VIA GINO CAPPONI, 71;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;ALLA PICCOLA CORTE;VIA FREGENE, 10;2;0;1;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;AMMIRANDO ROMA;VIA CENEDA, 39;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;AMMIRANDOROMA2;VIA CAULONIA, 19;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;ANDREA ROME APARTMENT;VIA POMEZIA, 11;1;1;1;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;APPIA ON;VIA SALUZZO, 59;0;0;1;0;0;0;1;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;APPIA'S HOUSE;VIA GIOVANNI BOTERO, 15;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;B1 APARTMENT;PIAZZA DEI RE DI ROMA, 64;1;1;1;0;0;0;3;6;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;BORGO LATINO;VIA AMEDEO CRIVELLUCCI, 60;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;BRUNO'S;VIA BRITANNIA, 31;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CAFFARELLA FLAT;LARGO DELLA CAFFARELLETTA, 31;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CARLODENINA67;VIA CARLO DENINA, 67;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CARLO & MARIA'S HOME;VIA TUSCOLANA, 552;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA A APPARTAMENTO PER VACANZE COLLI ALBANI TERRACE;LARGO DEI COLLI ALBANI, 39;0;0;0;0;0;0;0;0;1;2
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASACAIA;VIA ACAIA, 24;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA CASSANDRA;VIA ASSISI, 18;0;1;1;0;0;0;2;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA DE ANGELIS;VIA GALLIA, 95;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA DI GIULY;VIA ALBANO, 98;0;0;1;0;0;0;1;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE CASA AUREA;VIA APPIA NUOVA, 45;1;0;0;0;0;0;1;1;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE -CASA RUSSO AIDA;VIA GALLIA, 95;1;1;0;0;0;0;2;3;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA  E APPARTAMENTO PER VACANZE  DOMUS CAFFARELLA;VIA ANTONIO COPPI, 6;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;"CASA E APPARTAMENTO PER VACANZE "" DOMUS REGINA """;VIA MACEDONIA, 51;0;2;0;0;0;0;2;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE EASYLIFE;VIA VEIO, 52;1;2;0;0;0;0;3;5;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE EUPHORIA DI CASA MIA;VIA SANNIO, 31;2;1;0;0;0;0;3;4;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE - FERIA DOMO;VIA ALFREDO BACCARINI, 5;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;CASA E APPARTAMENTO PER VACANZE HOME SWEET HOME;VIA LUIGI GAETANO MARINI, 26;0;1;0;0;0;0;1;2;0;0
Municipio VII (ex Mun IX);Casa Vacanze NON impr (Appartamento);Categoria 2;"CASA E APPARTAMENTO PER VACANZE "" JOY DOMUS """;VIA POMEZIA, 9;1;1;0;0;0;0;2;3;0;0
